	0
1090	http://www.worldportsource.com/ports/FIN_Port_of_Lappeenranta_1246.php
1091	http://www.worldportsource.com/ports/FIN_Saimaa_Canal_4761.php
1092	http://www.worldportsource.com/ports/FIN_Port_of_Loviisa_1248.php
1093	http://www.worldportsource.com/ports/FIN_Port_of_Mantyluoto_4258.php
1094	http://www.worldportsource.com/ports/FIN_Port_of_Mariehamn_3119.php
1095	http://www.worldportsource.com/ports/FIN_Port_of_Martinniemi_4254.php
1096	http://www.worldportsource.com/ports/FIN_Port_of_Merikarvia_3120.php
1097	http://www.worldportsource.com/ports/FIN_Port_of_Mustola_4260.php
1098	http://www.worldportsource.com/ports/FIN_Port_of_Naantali_351.php
1099	http://www.worldportsource.com/ports/FIN_Port_of_Oulu_352.php
1100	http://www.worldportsource.com/ports/FIN_Port_of_Pansio_4261.php
1101	http://www.worldportsource.com/ports/FIN_Port_of_Pargas_3121.php
1102	http://www.worldportsource.com/ports/FIN_Port_of_Pateniemi_4263.php
1103	http://www.worldportsource.com/ports/FIN_Port_of_Pori_1247.php
1104	http://www.worldportsource.com/ports/FIN_Port_of_Porkkala_4758.php
1105	http://www.worldportsource.com/ports/FIN_Port_of_Porvoo_4759.php
1106	http://www.worldportsource.com/ports/FIN_Port_of_Puhos_3122.php
1107	http://www.worldportsource.com/ports/FIN_Port_of_Raahe_353.php
1108	http://www.worldportsource.com/ports/FIN_Port_of_Rahja_3123.php
1109	http://www.worldportsource.com/ports/FIN_Port_of_Reposaari_4760.php
1110	http://www.worldportsource.com/ports/FIN_Port_of_Ristiina_3125.php
1111	http://www.worldportsource.com/ports/FIN_Port_of_Roytta_4765.php
1112	http://www.worldportsource.com/ports/FIN_Port_of_Savonlinna_3124.php
1113	http://www.worldportsource.com/ports/FIN_Port_of_Siilinjarvi_3115.php
1114	http://www.worldportsource.com/ports/FIN_Port_of_Skogby_4762.php
1115	http://www.worldportsource.com/ports/FIN_Port_of_Skuru_4763.php
1116	http://www.worldportsource.com/ports/FIN_Port_of_Tahkoluoto_4259.php
1117	http://www.worldportsource.com/ports/FIN_Port_of_Tolkkinen_4764.php
1118	http://www.worldportsource.com/ports/FIN_Port_of_Toppila_4757.php
1119	http://www.worldportsource.com/ports/FIN_Port_of_Tornio_3126.php
1120	http://www.worldportsource.com/ports/FIN_Port_of_Turku_355.php
1121	http://www.worldportsource.com/ports/FIN_Port_of_Uto_4766.php
1122	http://www.worldportsource.com/ports/FIN_Port_of_Uusikaupunki_1252.php
1123	http://www.worldportsource.com/ports/FIN_Port_of_Vaasa_1250.php
1124	http://www.worldportsource.com/ports/FIN_Varkaus_Harbour_3127.php
1125	http://www.worldportsource.com/ports/FIN_Port_of_Veitsiluoto_3128.php
1126	http://www.worldportsource.com/ports/FIN_Vuoksen_Terminal_4767.php
1127	http://www.worldportsource.com/ports/FIN_Vuosaari_Harbour_4768.php
1128	http://www.worldportsource.com/ports/FRA_Port_of_Agde_5574.php
1129	http://www.worldportsource.com/ports/FRA_Port_of_Ajaccio_2718.php
1130	http://www.worldportsource.com/ports/FRA_Port_of_Ambes_4429.php
1131	http://www.worldportsource.com/ports/FRA_Port_de_la_Salis_5624.php
1132	http://www.worldportsource.com/ports/FRA_Port_of_Antibes_2713.php
1133	http://www.worldportsource.com/ports/FRA_Port_of_Antifer_4436.php
1134	http://www.worldportsource.com/ports/FRA_Port_of_Arcachon_2763.php
1135	http://www.worldportsource.com/ports/FRA_Port_of_Argeles_sur_Mer_5569.php
1136	http://www.worldportsource.com/ports/FRA_Port_Fluvial_d_Arles_5038.php
1137	http://www.worldportsource.com/ports/FRA_Port_of_Armissan_5572.php
1138	http://www.worldportsource.com/ports/FRA_Port_Arradon_5027.php
1139	http://www.worldportsource.com/ports/FRA_Port_of_Arzal_5555.php
1140	http://www.worldportsource.com/ports/FRA_Le_Port_du_Crouesty_5029.php
1141	http://www.worldportsource.com/ports/FRA_Port_of_Audierne_4909.php
1142	http://www.worldportsource.com/ports/FRA_Port_of_Bandol_5588.php
1143	http://www.worldportsource.com/ports/FRA_Port_of_Bangor_5614.php
1144	http://www.worldportsource.com/ports/FRA_Banyuls_sur_Mer_5024.php
1145	http://www.worldportsource.com/ports/FRA_Mairie_de_Barfleur_5540.php
1146	http://www.worldportsource.com/ports/FRA_Port_of_Carteret_5542.php
1147	http://www.worldportsource.com/ports/FRA_Port_of_Basse_Indre_4437.php
1148	http://www.worldportsource.com/ports/FRA_Port_of_Bassens_4432.php
1149	http://www.worldportsource.com/ports/FRA_Port_of_Bastia_2712.php
1150	http://www.worldportsource.com/ports/FRA_Port_de_Beaulieu_5629.php
1151	http://www.worldportsource.com/ports/FRA_Port_des_Fourmis_5630.php
1152	http://www.worldportsource.com/ports/FRA_Port_Benodet_5032.php
1153	http://www.worldportsource.com/ports/FRA_Port_of_Berry_au_Bac_5235.php
1154	http://www.worldportsource.com/ports/FRA_Port_of_Biarritz_5565.php
1155	http://www.worldportsource.com/ports/FRA_Port_of_Binic_4905.php
1156	http://www.worldportsource.com/ports/FRA_Port_of_Blaye_4430.php
1157	http://www.worldportsource.com/ports/FRA_Port_of_Bonifacio_2721.php
1158	http://www.worldportsource.com/ports/FRA_Port_de_Bonneuil_2746.php
1159	http://www.worldportsource.com/ports/FRA_Port_of_Bonnieres_sur_Seine_4438.php
1160	http://www.worldportsource.com/ports/FRA__Port_de_Bormes_les_Mimosas_5598.php
1161	http://www.worldportsource.com/ports/FRA_Port_of_Brehat_4903.php
1162	http://www.worldportsource.com/ports/FRA_Port_Brigneau_5025.php
1163	http://www.worldportsource.com/ports/FRA_Port_of_Bruyeres_sur_Oise_2749.php
1164	http://www.worldportsource.com/ports/FRA_Port_of_Calvi_2722.php
1165	http://www.worldportsource.com/ports/FRA_Port_of_Camaret_sur_Mer_2723.php
1166	http://www.worldportsource.com/ports/FRA_Port_of_Cancale_4439.php
1167	http://www.worldportsource.com/ports/FRA_Port_de_Cannes_2724.php
1168	http://www.worldportsource.com/ports/FRA_Port_du_Moure_Rouge_5621.php
1169	http://www.worldportsource.com/ports/FRA_Port_Pierre_Canto_5620.php
1170	http://www.worldportsource.com/ports/FRA_Yacht_Club_de_Cannes_5619.php
1171	http://www.worldportsource.com/ports/FRA_Port_of_Cap_d_Ail_5632.php
1172	http://www.worldportsource.com/ports/FRA_Calal_de_Caronte_4440.php
1173	http://www.worldportsource.com/ports/FRA_Port_of_Carry_le_Rouet_5580.php
1174	http://www.worldportsource.com/ports/FRA_Port_of_Cassis_5586.php
1175	http://www.worldportsource.com/ports/FRA_Port_of_Cavalaire_sur_Mer_5600.php
1176	http://www.worldportsource.com/ports/FRA_Port_de_Centuri_5648.php
1177	http://www.worldportsource.com/ports/FRA_Port_of_Cerbere_5568.php
1178	http://www.worldportsource.com/ports/FRA_Port_de_Chantereyne_Marina__5039.php
1179	http://www.worldportsource.com/ports/FRA_Port_of_Compiegne_5233.php
1180	http://www.worldportsource.com/ports/FRA_Port_of_Concarneau_2729.php
1181	http://www.worldportsource.com/ports/FRA_Port_of_Conde_sur_Marne_5236.php
1182	http://www.worldportsource.com/ports/FRA_Port_of_Conflans_fin_d_Oise_2753.php
1183	http://www.worldportsource.com/ports/FRA_Port_of_Cordemais_4441.php
1184	http://www.worldportsource.com/ports/FRA_Port_of_Corniguel_4442.php
1185	http://www.worldportsource.com/ports/FRA_Port_of_Coueron_4443.php
1186	http://www.worldportsource.com/ports/FRA_Port_of_Creil_5232.php
1187	http://www.worldportsource.com/ports/FRA_Port_of_Dahouet_4906.php
1188	http://www.worldportsource.com/ports/FRA_Port_of_Dammarie_les_Lys_2752.php
1189	http://www.worldportsource.com/ports/FRA_Port_of_Deauville_2731.php
1190	http://www.worldportsource.com/ports/FRA_Port_of_Dieppe_2732.php
1191	http://www.worldportsource.com/ports/FRA_Port_Doelan_Clohars_Carnoet__5042.php
1192	http://www.worldportsource.com/ports/FRA_Port_Atlantique_de_Nantes_4445.php
1193	http://www.worldportsource.com/ports/FRA_Port_of_Douarnenez_4911.php
1194	http://www.worldportsource.com/ports/FRA_Port_of_Ensues_la_Redonne_5583.php
1195	http://www.worldportsource.com/ports/FRA_Port_of_Erquy_4907.php
1196	http://www.worldportsource.com/ports/FRA_Port_Etel_5043.php
1197	http://www.worldportsource.com/ports/FRA_Port_d_Evian_5049.php
1198	http://www.worldportsource.com/ports/FRA_Port_of_Evry_2751.php
1199	http://www.worldportsource.com/ports/FRA_Port_of_Eze_5631.php
1200	http://www.worldportsource.com/ports/FRA_Port_of_Fecamp_2733.php
1201	http://www.worldportsource.com/ports/FRA_Port_of_Flamanville_5541.php
1202	http://www.worldportsource.com/ports/FRA_Port_of_Fouesnant_5554.php
1203	http://www.worldportsource.com/ports/FRA_Port_of_Frejus_5604.php
1204	http://www.worldportsource.com/ports/FRA_Port_of_Fromentine_5557.php
1205	http://www.worldportsource.com/ports/FRA_Port_of_Galeria_5636.php
1206	http://www.worldportsource.com/ports/FRA_Port_of_Girolata_5637.php
1207	http://www.worldportsource.com/ports/FRA_Port_of_Golfe_Juan_2726.php
1208	http://www.worldportsource.com/ports/FRA_Port_of_Granville_2734.php
1209	http://www.worldportsource.com/ports/FRA_Port_of_Gravelines_2730.php
1210	http://www.worldportsource.com/ports/FRA_Port_of_Gravenchon_4446.php
1211	http://www.worldportsource.com/ports/FRA_Port_of_Grimaud_5601.php
1212	http://www.worldportsource.com/ports/FRA_Port_Tudy_4458.php
1213	http://www.worldportsource.com/ports/FRA_Port_of_Gruissan_5571.php
1214	http://www.worldportsource.com/ports/FRA_Port_Guidel__5033.php
1215	http://www.worldportsource.com/ports/FRA_Port_of_Guilvinec_4912.php
1216	http://www.worldportsource.com/ports/FRA_Port_of_Gurgazu_5640.php
1217	http://www.worldportsource.com/ports/FRA_Port_of_Haut_Indre_4447.php
1218	http://www.worldportsource.com/ports/FRA_Port_of_Hendaye_5567.php
1219	http://www.worldportsource.com/ports/FRA_Port_de_Hennebont_5048.php
1220	http://www.worldportsource.com/ports/FRA_Port_of_Hoedic_5616.php
1221	http://www.worldportsource.com/ports/FRA_Port_of_Honfleur_1233.php
1222	http://www.worldportsource.com/ports/FRA_Port_of_Houat_5615.php
1223	http://www.worldportsource.com/ports/FRA_Port_of_Hyeres_5422.php
1224	http://www.worldportsource.com/ports/FRA_Port_of_Ile_de_Porquerolles_5595.php
1225	http://www.worldportsource.com/ports/FRA_Port_of_Ile_de_Saint_Nicolas_5617.php
1226	http://www.worldportsource.com/ports/FRA_Port_of_Ile_de_Sein_5550.php
1227	http://www.worldportsource.com/ports/FRA_Port_of_Ile_des_Embiez_5591.php
1228	http://www.worldportsource.com/ports/FRA_Port_of_Ile_du_Levant_5596.php
1229	http://www.worldportsource.com/ports/FRA_Port_of_Ile_Longue_5548.php
1230	http://www.worldportsource.com/ports/FRA_Port_of_Ile_Rousse_2735.php
1231	http://www.worldportsource.com/ports/FRA_Port_of_Ile_Molene_5618.php
1232	http://www.worldportsource.com/ports/FRA_Port_of_Jard_sur_Mer_5559.php
1233	http://www.worldportsource.com/ports/FRA_Port_du_Crouton_5623.php
1234	http://www.worldportsource.com/ports/FRA_Port_Gallice_5622.php
1235	http://www.worldportsource.com/ports/FRA_Port_de_Morin_5037.php
1236	http://www.worldportsource.com/ports/FRA_Port_of_L_Estaque_5584.php
1237	http://www.worldportsource.com/ports/FRA_Port_Joinville_4922.php
1238	http://www.worldportsource.com/ports/FRA_Port_of_La_Ciotat_2736.php
1239	http://www.worldportsource.com/ports/FRA_Port_de_La_Grande_Motte_5577.php
1240	http://www.worldportsource.com/ports/FRA_Port_of_La_Londe_les_Maures_5597.php
1241	http://www.worldportsource.com/ports/FRA_Port_of_La_Mede_4448.php
1242	http://www.worldportsource.com/ports/FRA_Port_de_la_Meule_5558.php
1243	http://www.worldportsource.com/ports/FRA_Port_of_La_Palmyre_5562.php
1244	http://www.worldportsource.com/ports/FRA_Port_de_La_Roche_Bernard_5031.php
1245	http://www.worldportsource.com/ports/FRA_Port_of_La_Rochelle_1234.php
1246	http://www.worldportsource.com/ports/FRA_Port_de_la_Tour_Fondue_5594.php
1247	http://www.worldportsource.com/ports/FRA_Le_port_de_La_Trinite_sur_Mer_5028.php
1248	http://www.worldportsource.com/ports/FRA_Port_of_Lagny_Saint_Thibault_2747.php
1249	http://www.worldportsource.com/ports/FRA_Lancieux__5026.php
1250	http://www.worldportsource.com/ports/FRA_Port_of_Landeda_5545.php
1251	http://www.worldportsource.com/ports/FRA_Port_of_Landerneau_4910.php
1252	http://www.worldportsource.com/ports/FRA_Port_of_Lanildut_5546.php
1253	http://www.worldportsource.com/ports/FRA_Port_Autonome_de_Marse_4450.php
1254	http://www.worldportsource.com/ports/FRA_Port_of_Le_Chateau_D_Oleron_4449.php
1255	http://www.worldportsource.com/ports/FRA_Port_of_Le_Conquet_5547.php
1256	http://www.worldportsource.com/ports/FRA_Port_of_Le_Croisic_4916.php
1257	http://www.worldportsource.com/ports/FRA_Port_de_Le_Grau_du_Roi_5578.php
1258	http://www.worldportsource.com/ports/FRA_Port_of_Le_Guildo_2738.php
1259	http://www.worldportsource.com/ports/FRA_Port_of_Le_Lavandou_5599.php
1260	http://www.worldportsource.com/ports/FRA_Port_of_Le_Palais_5613.php
1261	http://www.worldportsource.com/ports/FRA_Le_Pouliguen_Marina_4919.php
1262	http://www.worldportsource.com/ports/FRA_Port_des_Oursinieres_au_Pradet_5593.php
1263	http://www.worldportsource.com/ports/FRA_Port_of_Le_Treport_2739.php
1264	http://www.worldportsource.com/ports/FRA_Port_of_Le_Verdon_4433.php
1265	http://www.worldportsource.com/ports/FRA_Port_of_Les_Issambres_5602.php
1266	http://www.worldportsource.com/ports/FRA_Port_of_Les_Sables_d_Olonne_4453.php
1267	http://www.worldportsource.com/ports/FRA_Port_of_Lesconil_4913.php
1268	http://www.worldportsource.com/ports/FRA_Port_of_Lezardrieux_4900.php
1269	http://www.worldportsource.com/ports/FRA_Port_of_Libourne_2740.php
1270	http://www.worldportsource.com/ports/FRA_Port_de_Lille_5023.php
1271	http://www.worldportsource.com/ports/FRA_Port_of_Limay_Porcheville_2745.php
1272	http://www.worldportsource.com/ports/FRA_Port_of_Locquemeau_4898.php
1273	http://www.worldportsource.com/ports/FRA_Port_of_Loctudy_4454.php
1274	http://www.worldportsource.com/ports/FRA_Port_de_Loguivy_de_la_mer_4901.php
1275	http://www.worldportsource.com/ports/FRA_Port_of_Luri_5646.php
1276	http://www.worldportsource.com/ports/FRA_Port_of_Macinaggio_5647.php
1277	http://www.worldportsource.com/ports/FRA_Port_de_la_Rague_5610.php
1278	http://www.worldportsource.com/ports/FRA_Port_de_Mandelieu_la_Napoule_5611.php
1279	http://www.worldportsource.com/ports/FRA_Port_of_Marans_2741.php
1280	http://www.worldportsource.com/ports/FRA_Port_of_Marseillan_5575.php
1281	http://www.worldportsource.com/ports/FRA_Port_de_la_Pointe_Rouge_5585.php
1282	http://www.worldportsource.com/ports/FRA_Port_de_Menton_Garavan_5633.php
1283	http://www.worldportsource.com/ports/FRA_Port_Municipal_de_Menton_5634.php
1284	http://www.worldportsource.com/ports/FRA_Port_of_Meschers_sur_Gironde_5564.php
1285	http://www.worldportsource.com/ports/FRA_Port_Messery_5036.php
1286	http://www.worldportsource.com/ports/FRA_Port_of_Montereau_2750.php
1287	http://www.worldportsource.com/ports/FRA_Port_of_Morgat_5549.php
1288	http://www.worldportsource.com/ports/FRA_Port_of_Morlaix_2742.php
1289	http://www.worldportsource.com/ports/FRA_Port_of_Nanterre_4455.php
1290	http://www.worldportsource.com/ports/FRA_Port_of_Nice_2725.php
1291	http://www.worldportsource.com/ports/FRA_Port_of_Herbaudiere_4920.php
1292	http://www.worldportsource.com/ports/FRA_Port_of_Ouessant_5551.php
1293	http://www.worldportsource.com/ports/FRA_Port_of_Paimboeuf_2743.php
1294	http://www.worldportsource.com/ports/FRA_Port_of_Paimpol_2717.php
1295	http://www.worldportsource.com/ports/FRA_Port_of_Palavas_les_Flots_5576.php
1296	http://www.worldportsource.com/ports/FRA_Port_of_Pauillac_4431.php
1297	http://www.worldportsource.com/ports/FRA_Port_of_Penmarch_4914.php
1298	http://www.worldportsource.com/ports/FRA_Port_of_Perros_Guirec_5543.php
1299	http://www.worldportsource.com/ports/FRA_Port_of_Petit_Couronne_4456.php
1300	http://www.worldportsource.com/ports/FRA_Port_of_Pianottoli_Caldarello_5639.php
1301	http://www.worldportsource.com/ports/FRA_Port_of_Pinarellu_5643.php
1302	http://www.worldportsource.com/ports/FRA_Port_of_Piriac_sur_Mer_4917.php
1303	http://www.worldportsource.com/ports/FRA_Port_of_Pontrieux_4899.php
1304	http://www.worldportsource.com/ports/FRA_Port_of_Pornic_5556.php
1305	http://www.worldportsource.com/ports/FRA_Pornichet_Marina_4918.php
1306	http://www.worldportsource.com/ports/FRA_Port_of_Pors_Even_4902.php
1307	http://www.worldportsource.com/ports/FRA_Port_of_Port_de_Bouc_4451.php
1308	http://www.worldportsource.com/ports/FRA_Port_of_Port_La_Nouvelle_2728.php
1309	http://www.worldportsource.com/ports/FRA_Port_Leucate_5041.php
1310	http://www.worldportsource.com/ports/FRA_Port_St_Louis_du_Rhone_4457.php
1311	http://www.worldportsource.com/ports/FRA_Port_of_Port_Vendres_2754.php
1312	http://www.worldportsource.com/ports/FRA_Marine_de_Porto_5638.php
1313	http://www.worldportsource.com/ports/FRA_Port_of_Porto_Vecchio_2719.php
1314	http://www.worldportsource.com/ports/FRA_Port_of_Propriano_2720.php
1315	http://www.worldportsource.com/ports/FRA_Port_Haliguen_5030.php
1316	http://www.worldportsource.com/ports/FRA_Port_of_Quimper_2755.php
1317	http://www.worldportsource.com/ports/FRA_Port_of_Redon_4915.php
1318	http://www.worldportsource.com/ports/FRA_Port_of_Reims_5234.php
1319	http://www.worldportsource.com/ports/FRA_Port_of_Robine_4923.php
1320	http://www.worldportsource.com/ports/FRA_Port_of_Rochefort_2756.php
1321	http://www.worldportsource.com/ports/FRA_Port_of_Roscoff_Bloscon_2758.php
1322	http://www.worldportsource.com/ports/FRA_Port_Roussillon_5034.php
1323	http://www.worldportsource.com/ports/FRA_Port_of_Royan_5563.php
1324	http://www.worldportsource.com/ports/FRA_Port_of_Saint_Brieuc_4452.php
1325	http://www.worldportsource.com/ports/FRA_Port_Saint_Goustan_5035.php
1326	http://www.worldportsource.com/ports/FRA_Port_de_Saint_Laurent_du_Var_5626.php
1327	http://www.worldportsource.com/ports/FRA_Port_Saint_Suliac_5047.php
1328	http://www.worldportsource.com/ports/FRA_Port_of_Saint_Valery_en_Caux_2759.php
1329	http://www.worldportsource.com/ports/FRA_Port_of_Saint_Valery_sur_Somme_2760.php
1330	http://www.worldportsource.com/ports/FRA_Port_of_Saint_Aygulf_5603.php
1331	http://www.worldportsource.com/ports/FRA_Port_Saint_Briac_5044.php
1332	http://www.worldportsource.com/ports/FRA_Port_of_Saint_Cast_4908.php
1333	http://www.worldportsource.com/ports/FRA_Port_of_Saint_Chamas_5582.php
1334	http://www.worldportsource.com/ports/FRA_Port_of_Saint_Cyprien_5570.php
1335	http://www.worldportsource.com/ports/FRA_Port_of_Saint_Cyr_sur_Mer_5587.php
1336	http://www.worldportsource.com/ports/FRA_Port_of_Saint_Denis_d_Oleron_5561.php
1337	http://www.worldportsource.com/ports/FRA_Port_of_Saint_Florent_5635.php
1338	http://www.worldportsource.com/ports/FRA_Port_de_Saint_Jean_Cap_Ferrat_5628.php
1339	http://www.worldportsource.com/ports/FRA_Port_of_Saint_Jean_de_Luz_5566.php
1340	http://www.worldportsource.com/ports/FRA_Port_of_Saint_Malo_1238.php
1341	http://www.worldportsource.com/ports/FRA_Port_of_Saint_Mandrier_sur_Mer_5592.php
